Monthly_Inflow,Monthly_Outflow,Gst_compliance_score,Ecommerce_sales,Supplier_payments,Invoice_issued,Invoice_amount,Employee_count,Asset_value,Business_age,Business_size,Credit_score
19719.19,9956.75,52.98,4031.28,5278.75,12,1610.81,23,67536.29,2,small,518.5752826413207
75220.56,25234.01,74.8,30764.14,13473.9,46,1699.33,51,224031.35,9,medium,706.2873036518258
65598.98,21376.87,76.79,27512.67,13997.42,37,1824.78,48,161249.68,9,small,633.8203051525763
15318.2,7874.4,59.39,5775.88,4347.78,12,1379.97,29,57882.87,8,small,541.578284142071
18686.76,13844.92,56.17,2477.3,7957.28,10,1830.2,22,41547.74,0,small,495.1022211105553
21391.15,9801.63,61.22,9348.34,5893.17,11,1939.12,32,54990.32,7,small,548.0112856428215
58252.26,11650.45,81.86,27411.18,6532.69,31,1873.61,60,215094.63,11,medium,738.0933066533266
12682.34,9818.77,60.92,4357.34,6631.04,12,1013.5,15,41069.53,1,small,489.89522261130566
33964.26,11606.79,72.17,15125.69,7332.76,19,1783.82,41,114831.69,8,small,611.106308154077
45663.73,21385.8,65.51,10059.34,10700.09,34,1426.83,44,108685.69,6,small,578.5373036518258
42156.66,24843.6,68.33,16646.49,12312.6,28,1611.32,47,78950.11,11,small,586.3903051525763
33845.92,21115.91,62.63,5243.12,14554.65,20,1759.99,40,104778.49,9,small,560.4233066533266
32041.58,16803.79,63.06,4353.95,7826.72,23,1368.45,45,47752.01,10,small,548.4442871435718
63064.04,35683.42,77.04,10200.89,18244.94,34,1813.04,53,147389.02,10,medium,648.2393096548274
11258.08,6887.44,44.44,1319.47,4935.67,11,1096.98,12,43354.41,1,small,461.8502301150575
15266.52,6616.2,51.42,488.08,4708.09,12,1313.07,17,32848.62,6,small,497.278224112056
27200.31,13891.13,74.08,14942.24,8704.56,17,1611.11,42,207575.76,6,small,602.6323111555778
88140.2,30175.46,79.53,48668.6,19279.99,47,1937.08,58,490570.36,14,medium,728.4253126563282
37244.4,26985.96,57.48,9100.14,14081.9,22,1726.41,26,77656.75,1,small,513.6512256128065
5394.58,4365.94,53.38,760.46,2703.8,7,780.61,1,26917.0,1,micro,444.4332316158079
11306.7,9051.97,50.23,908.82,6446.36,7,1542.7,4,17912.16,0,micro,425.3862331165583
30901.4,13518.28,49.63,9782.48,8713.46,15,1948.59,30,56551.61,3,small,527.2072886443221
17572.67,10591.64,52.53,4091.35,5729.83,17,1175.74,15,59084.1,2,small,505.29422711355676
16588.35,8743.92,56.9,3297.45,5681.08,14,1221.59,18,41590.3,3,small,506.38722861430716
37846.3,18467.39,74.52,13629.64,12510.96,24,1617.35,45,103142.34,7,small,593.896308154077
55009.63,18176.82,68.97,9303.58,10580.41,28,1854.53,39,183534.62,8,small,616.0783141570786
28565.66,14887.17,58.9,13336.67,10938.0,20,1450.45,27,39510.41,4,small,540.6702901450726
36459.81,17813.84,60.92,3836.03,11832.93,20,1800.38,33,125056.5,5,small,552.4132916458229
11451.05,7588.83,49.95,3984.86,4777.15,9,1229.65,26,22106.76,5,small,489.1502301150575
8517.24,3471.09,54.7,1174.91,1883.28,6,1430.74,19,40111.85,4,small,521.5462931465734
37062.99,10989.4,82.02,21684.32,6349.58,28,1248.26,66,371521.6,15,medium,737.641315657829
10638.46,8564.83,44.2,3743.41,5573.33,9,1185.79,2,20281.12,2,micro,419.32923461730866
4840.37,3427.53,42.96,601.13,2188.15,9,551.88,1,6399.18,1,micro,394.112236118059
16644.98,9509.35,51.9,4034.96,5884.65,14,1187.71,16,39783.99,0,small,492.2432316158079
7929.34,5337.22,39.98,2671.17,3248.96,8,971.84,1,18928.23,0,micro,426.7752376188094
13972.83,8895.59,56.19,2798.95,5257.84,13,1050.88,24,30307.36,3,small,492.0162331165583
111021.56,49766.69,85.47,69326.46,27639.04,59,1916.13,68,376704.03,15,medium,737.9043171585793
34693.73,14328.55,74.86,12981.67,9704.02,21,1686.02,44,168123.07,4,small,609.3373186593298
57726.89,37850.78,71.42,31290.47,26076.51,34,1765.24,43,184330.32,10,small,598.3393096548274
23965.28,9218.37,61.43,6862.08,6245.25,17,1346.34,35,49962.93,6,small,558.7323111555778
5135.53,3625.85,37.22,1811.24,2181.14,5,958.09,1,17737.93,0,micro,414.78823911955976
4070.93,2431.31,41.96,818.33,1662.21,8,505.7,1,12038.85,0,micro,414.9412406203101
40399.21,12107.43,65.31,14260.09,6424.76,24,1682.19,47,117550.66,9,small,609.44032016008
13591.24,10090.33,52.31,5490.18,6883.43,10,1406.44,17,30240.84,4,small,493.57923461730866
16832.8,6961.37,51.69,3857.8,5280.24,12,1446.52,16,27040.26,7,small,506.922236118059
22023.18,15186.68,60.6,9892.14,9735.75,17,1351.12,27,45514.04,7,small,522.3392946473236
6470.5,3564.22,48.19,2010.01,2559.65,10,756.44,1,18119.74,0,micro,441.4142421210605
28096.59,12756.69,61.33,10794.0,7491.94,17,1626.77,20,37234.51,0,small,531.7822961480741
7406.69,5253.69,44.83,1606.42,3185.81,6,1311.51,8,42998.88,2,small,471.0952376188094
64787.3,17977.14,63.42,15449.61,10359.65,39,1763.48,42,188718.13,7,small,611.9533216608304
55181.93,24841.52,72.87,15674.08,14648.94,33,1644.63,55,278738.18,14,medium,674.2563231615808
61243.68,25610.54,83.25,31161.79,13139.72,34,1754.18,63,193696.22,8,medium,699.0393246623312
17183.99,9944.78,60.73,6352.16,7323.78,10,1673.33,23,76630.01,6,small,537.7852976488244
16539.26,9846.02,55.35,6739.73,6912.88,12,1370.05,24,25847.07,0,small,486.1382391195598
80421.72,43046.45,83.7,35767.62,27877.81,47,1688.82,64,241406.14,10,medium,700.0223261630815
37656.64,19861.1,68.78,10691.46,13497.48,21,1751.07,44,135183.34,11,small,587.3653126563282
35011.09,11696.06,56.7,13267.81,7934.5,21,1694.01,36,69634.33,9,small,569.3583141570786
51702.9,19222.82,65.59,16325.29,11729.31,31,1725.88,40,70159.02,9,small,580.521315657829
18414.45,13948.04,53.53,1799.17,10588.98,12,1497.79,21,56794.86,6,small,505.96124062031015
28436.85,10732.53,64.29,7889.08,6719.69,17,1741.53,37,87072.99,7,small,571.0843171585793
137173.91,27434.78,94.05,54449.12,10954.26,74,1789.43,81,361613.73,18,medium,812.1653276638319
71096.45,22135.22,79.9,17692.22,13606.79,42,1673.72,63,527414.48,8,medium,724.5583291645822
21372.87,14119.87,65.49,9958.42,9791.35,18,1180.09,27,53256.88,6,small,530.4282991495749
44236.23,16586.29,62.0,21868.36,8574.55,26,1760.4,41,86081.79,6,small,579.5373186593297
21114.5,12959.69,54.59,2837.75,6888.22,15,1414.35,23,35350.28,0,small,490.3042421210605
18852.32,9459.06,62.51,8167.38,6228.92,16,1196.85,27,66304.31,5,small,552.9113006503251
36092.34,12586.35,61.37,13166.1,7944.56,26,1437.02,31,145555.55,6,small,587.27032016008
19475.08,14848.69,58.96,6157.99,7927.43,14,1310.8,21,49720.18,6,small,513.1672436218109
78651.96,48076.66,84.56,38358.15,22243.6,45,1708.16,52,167234.06,9,medium,687.7013306653326
14226.21,8958.28,52.64,6439.92,5686.68,8,1776.37,25,63425.13,3,small,519.5143021510755
20332.53,9261.71,55.57,2558.13,5903.25,18,1133.57,23,38722.11,6,small,512.4302451225612
9028.3,4524.03,51.02,684.36,2749.57,9,983.19,14,30807.62,5,small,492.6732466233117
26637.45,17131.16,62.59,6017.85,12150.33,18,1475.59,27,38790.84,6,small,519.8973036518258
4862.41,2742.07,44.91,1756.47,1862.8,5,1000.98,1,23343.4,1,micro,441.6172436218109
15702.21,11460.12,50.44,5783.73,7656.51,13,1194.88,6,36568.49,4,small,482.81624812406204
105651.1,46837.54,79.56,66615.89,29358.2,57,1866.02,66,395107.18,13,medium,724.064332166083
27274.23,20509.36,61.53,9234.0,11820.08,17,1582.51,26,76262.76,4,small,527.3003051525764
31304.68,12650.47,69.19,7219.74,7255.54,17,1776.46,36,148156.25,8,small,594.3233216608304
33358.93,12123.21,67.33,14843.73,6278.12,19,1772.27,31,95265.67,5,small,586.4563231615807
8462.33,6703.78,52.86,1250.89,4742.68,7,1219.43,7,20437.28,3,small,463.0602451225613
12829.64,9755.36,53.2,1766.4,6185.09,10,1220.27,19,25047.86,3,small,471.8092496248124
22918.62,15076.94,55.78,5890.91,10688.95,13,1828.31,19,66857.6,3,small,519.7733066533266
11632.82,7726.08,48.59,3971.1,6018.16,9,1328.1,5,28830.15,4,micro,451.8632466233117
24205.09,14751.68,59.96,7429.36,9272.08,20,1244.71,31,72718.75,2,small,532.616308154077
10830.92,5299.81,48.23,2248.29,3387.93,13,790.21,12,32823.03,3,small,486.2322511255628
21926.69,13743.22,64.84,4222.52,8475.21,15,1427.07,28,60181.77,1,small,521.7493096548274
48090.42,22162.05,70.66,19049.39,13844.83,29,1590.67,42,102426.26,10,small,582.7993246623312
38442.11,13795.36,65.47,7547.34,9702.04,24,1682.81,41,113186.98,6,small,579.5023261630815
35269.6,22578.08,61.02,9812.14,15276.96,28,1326.29,37,83026.4,6,small,548.4523111555778
8416.71,5377.88,50.92,1880.76,3298.09,8,1078.07,5,20017.33,2,micro,439.16624812406207
8246.79,7251.03,40.58,802.57,5118.97,10,828.96,1,9674.19,0,micro,398.8192496248124
25491.4,18959.23,55.67,7099.69,9865.76,20,1285.16,26,26009.73,5,small,500.15525262631314
22865.12,16419.06,59.16,3953.38,8734.5,15,1502.4,31,78578.49,3,small,530.8353126563283
36340.72,13562.53,64.87,12684.58,9809.03,21,1719.58,35,82243.42,8,small,579.9353276638319
5717.34,4300.14,38.55,2080.57,3341.23,7,848.38,1,17251.43,0,micro,411.59225112556277
57919.94,31378.56,72.5,8807.37,15272.52,31,1873.96,51,160125.76,9,medium,642.0473336668334
44499.8,19290.96,71.81,12613.97,10203.58,27,1588.01,48,218817.02,9,small,613.1803351675837
13840.17,7930.16,45.66,5572.5,5780.69,15,889.42,6,36069.43,0,small,483.10825412706356
25610.85,13613.32,61.74,12335.09,8995.95,19,1330.84,29,74802.94,4,small,549.9883141570785
21342.32,15843.82,52.61,6707.79,9280.49,13,1660.7,19,59954.35,3,small,513.5512556278138
13422.0,7706.1,50.23,3948.97,5126.63,7,1915.49,9,15143.1,2,small,473.8942571285643
28929.61,13130.27,60.88,4946.24,8109.18,17,1651.96,28,91798.95,8,small,561.7983291645822
17535.5,10359.58,50.05,4851.99,6228.55,17,1076.1,21,22470.92,6,small,492.09725862931464
23361.8,14429.23,63.54,8842.8,8558.07,13,1853.73,35,89074.54,6,small,556.0113306653327
56018.53,15326.12,65.91,26155.16,10703.64,35,1518.49,49,110943.33,8,small,608.7233366683341
56724.15,29847.53,88.31,32149.46,18688.84,32,1845.72,59,407408.48,10,medium,715.3763381690845
21640.37,13924.36,52.56,6587.18,9753.8,15,1407.92,28,68779.32,4,small,519.0513156578289
30362.76,16784.52,60.64,14899.14,8650.15,18,1729.59,36,125889.62,7,small,565.394332166083
14269.34,9271.27,53.36,4619.05,7002.09,10,1454.48,22,79070.54,1,small,506.550260130065
149925.69,29985.14,88.54,81072.37,12085.19,80,1961.17,88,910965.49,22,medium,833.7093396698349
25042.62,11735.22,59.96,2592.39,8414.2,16,1656.26,21,32948.88,4,small,519.5443171585792
22015.32,11872.63,69.31,4440.1,7997.67,17,1231.95,42,116935.87,7,small,570.7173336668334
86035.14,52357.01,77.18,16029.1,35222.8,49,1881.54,54,215131.53,12,medium,663.5223411705854
29638.23,14326.77,64.19,10211.86,8865.72,20,1469.51,36,87011.95,8,small,564.0703351675837
28642.34,13679.16,55.2,4696.25,7919.7,20,1475.94,31,67437.91,5,small,536.1173186593297
3452.35,2283.52,38.31,75.04,1598.65,7,562.17,1,12443.54,0,micro,398.34525262631314
35182.98,21621.88,74.69,13790.64,13363.8,20,1826.07,40,154191.52,7,small,599.1233366683342
14237.27,6652.88,54.85,1794.9,3793.91,12,1201.81,25,48518.05,7,small,522.78032016008
7676.62,5748.48,54.03,1981.45,3686.19,6,1234.46,1,34757.67,0,micro,465.67825412706355
47267.64,26521.78,71.41,18675.49,12123.94,27,1743.83,45,130047.88,11,small,599.9053426713357
27128.11,10929.53,59.2,9137.38,5692.66,19,1456.74,23,35007.77,0,small,535.7033216608304
68714.44,41319.41,74.58,38612.87,18106.97,42,1656.44,54,293979.39,10,medium,681.5683441720861
5645.23,3969.46,47.85,924.92,2736.81,7,904.56,2,29365.56,0,micro,442.8312556278139
34119.78,21083.58,71.14,6460.76,11328.98,19,1769.11,39,94698.72,5,small,560.9063381690845
15580.96,10821.34,53.68,5001.05,6836.56,13,1133.69,24,54819.55,6,small,518.0163231615808
19670.95,11006.29,54.71,4379.13,6359.46,11,1822.66,30,47845.76,1,small,517.1193246623312
7343.66,5431.19,40.62,73.44,3230.79,6,1102.46,3,16493.11,0,micro,397.6142571285643
23859.71,10911.95,63.58,7416.95,6661.24,18,1332.54,30,83124.07,5,small,558.1593396698349
30063.82,10694.05,59.44,12929.93,6357.18,22,1375.79,33,49933.47,9,small,566.1723411705854
19012.14,13229.11,52.26,3924.55,9048.64,13,1490.91,11,32334.76,0,small,475.5132616308154
23318.34,9775.77,58.56,2820.4,7153.85,14,1573.57,20,84691.03,4,small,542.0423261630815
50260.8,19874.68,70.18,22452.52,11109.49,30,1718.66,44,160400.64,7,small,616.9913456728364
51143.2,27373.06,71.05,23908.96,14361.02,34,1541.84,44,143678.34,8,small,602.6343471735869
13588.44,6058.44,54.69,4962.52,4373.19,9,1539.39,15,28470.89,0,small,509.6362631315658
20444.88,9409.01,64.56,4593.91,5229.86,12,1771.34,27,47741.4,3,small,542.7053276638319
43575.98,30373.28,61.38,19354.56,21759.69,24,1818.66,34,103383.64,7,small,553.1553426713357
12812.47,9621.44,52.47,1771.36,5744.17,9,1466.99,21,49484.3,5,small,491.47926463231613
32406.15,15339.13,61.92,12474.26,10300.97,22,1388.22,34,103098.25,5,small,569.358344172086
12622.84,8352.67,48.19,3986.21,5160.28,13,881.83,1,27986.93,2,micro,454.9872586293147
14940.24,6923.28,56.09,3980.82,5146.14,11,1389.15,21,23314.17,5,small,505.4322661330665
68628.24,30873.37,80.93,27400.55,13341.42,39,1791.75,63,211676.15,11,medium,705.8173486743372
30912.64,10748.83,64.26,3496.07,5117.07,20,1485.4,38,55437.12,7,small,569.1013456728364
10949.27,5023.55,50.93,3729.57,3469.74,11,1000.85,6,42193.59,0,small,489.4252676338169
8924.54,7061.78,57.31,2372.14,5023.3,7,1297.36,12,41199.69,0,small,486.09826913456726
12264.84,5945.0,58.57,745.81,3762.71,11,1194.97,30,71832.08,5,small,530.4083291645823
31858.06,14076.37,68.68,14633.3,9948.41,21,1580.63,44,96173.65,9,small,584.1843471735868
22707.63,9884.02,68.48,2973.29,6999.1,15,1550.9,45,110530.16,9,small,579.1873486743372
27360.48,8054.64,69.24,5214.37,4150.22,16,1679.5,43,101855.47,9,small,603.0403501750876
18121.53,13610.55,48.83,4377.15,10303.38,14,1307.06,19,23688.08,3,small,466.39026013006503
14366.43,10987.64,57.01,4001.51,6610.78,14,1012.03,23,41151.82,1,small,497.4312706353177
46280.74,18734.49,66.22,23189.56,10654.85,33,1378.32,41,266219.95,5,small,606.9833516758379
44543.19,23324.1,71.47,21522.18,11224.86,25,1799.97,45,146273.29,9,small,604.4163531765884
8683.05,5202.07,44.36,3223.31,3813.58,8,1036.59,6,12472.93,0,small,440.2732616308154
26606.06,14438.15,64.5,7828.02,7694.78,16,1640.77,35,120528.73,8,small,575.5703501750876
42704.39,12662.85,77.02,15422.34,8585.19,26,1613.18,57,287986.58,7,medium,695.2593546773386
11477.42,9290.72,54.64,3816.37,6916.32,7,1619.17,18,18547.97,2,small,472.68427213606805
16995.07,9684.4,61.64,7944.17,7188.29,11,1527.6,26,41061.32,4,small,528.4013306653327
22598.58,9671.08,54.17,3875.12,5203.24,12,1858.6,23,32947.12,6,small,528.494332166083
11623.29,7682.52,46.29,3093.51,5239.9,8,1439.03,12,42448.38,4,small,479.1172736368184
17159.91,11289.67,60.45,2795.36,5701.27,14,1123.65,27,97162.07,4,small,532.0873336668334
16260.95,9814.8,48.07,4630.82,6570.98,14,1127.67,10,29916.08,6,small,488.02027513756883
6879.74,4979.0,41.03,68.8,3220.5,7,931.0,1,20368.42,0,micro,404.1462631315658
12936.55,8063.54,53.12,3977.27,4389.99,12,1093.02,22,86880.74,2,small,521.5903351675837
43828.24,11538.94,79.65,12642.9,5845.22,28,1524.06,53,194561.68,11,medium,713.7123561780891
86376.09,27255.5,79.35,49548.83,17771.17,50,1660.98,50,207817.9,10,small,658.2653576788393
31233.89,10332.6,62.21,13044.29,7422.34,21,1561.48,35,191509.19,7,small,598.3833516758378
19794.62,6848.54,69.29,3498.23,4600.52,17,1180.93,32,70743.23,6,small,575.9963531765883
18120.68,7795.85,47.88,2738.53,5196.83,15,1246.44,22,19055.87,1,small,485.3032766383192
13303.16,7033.51,56.42,599.05,4395.72,18,784.74,18,33981.25,4,small,484.40627813906957
19741.13,7914.18,60.43,7274.67,4427.09,15,1283.22,29,38718.66,6,small,540.9333366683342
7723.28,6140.12,52.45,2394.98,4494.57,6,1226.67,7,51144.5,5,small,486.1192796398199
20733.08,9505.68,55.39,2796.14,7093.16,16,1255.83,22,43073.41,5,small,515.8963381690845
23842.8,9242.35,58.37,6107.26,5829.04,18,1369.84,30,81917.23,4,small,564.9393546773387
40542.27,16703.76,66.86,16079.05,11606.2,25,1570.32,38,89682.71,12,small,595.992356178089
14020.85,10206.87,59.45,6254.4,6881.36,14,1081.48,26,49834.22,8,small,528.389339669835
24266.3,10087.1,61.73,5767.48,6830.11,15,1693.58,33,150256.51,6,small,567.2653576788393
10845.49,8102.51,44.49,3672.78,6058.16,9,1184.22,5,34741.32,2,micro,445.65926463231614
11471.91,7476.53,53.21,2908.54,5256.07,5,2208.16,16,55182.49,1,small,501.0722811405703
49869.35,29966.06,65.42,12345.57,16852.01,34,1481.0,45,253049.48,7,small,589.8783591795898
3759.23,3071.24,37.84,703.47,2395.29,6,545.43,1,20805.53,0,micro,408.2122661330665
15161.25,7046.72,58.8,3365.56,5267.73,13,1105.94,22,23112.2,5,small,505.5352826413207
20992.39,12659.58,58.74,5009.06,8872.25,13,1628.68,23,65800.58,4,small,526.8523411705853
10009.1,7215.46,48.53,3360.16,4881.48,10,1050.02,14,41624.93,3,small,478.658284142071
11704.25,7810.81,44.53,3726.88,5498.61,6,1893.36,8,36308.92,0,small,474.8112856428214
78494.85,23511.0,66.37,25407.37,12993.46,46,1713.75,49,253435.38,7,small,627.5483591795899
15144.26,7855.99,61.16,3826.55,4568.82,11,1365.82,27,41885.27,5,small,527.3853426713357
31197.74,13132.72,63.8,16449.72,8532.2,25,1303.56,44,107666.6,11,small,584.3113606803402
97158.17,57666.5,80.92,50548.3,29644.62,54,1792.84,57,236644.96,12,medium,694.1713606803402
9558.79,7726.08,45.55,1135.22,6072.53,9,1059.44,1,12979.73,0,micro,413.6552676338169
6714.28,3529.25,41.68,895.59,2175.71,5,1377.76,1,10243.72,0,micro,422.9482691345673
9470.25,7420.13,51.24,3775.4,5438.94,9,1005.3,9,39214.48,1,small,479.03428714357176
67446.83,22816.41,74.11,39073.99,13058.41,38,1803.54,51,83535.28,14,medium,677.5043621810905
16248.08,6814.73,57.71,5209.6,4952.51,13,1271.01,27,244962.63,6,small,562.1143621810905
7283.36,5381.46,46.31,1107.93,2984.52,5,1483.61,9,24552.09,0,small,454.8812706353176
50067.46,28511.82,78.55,9397.7,16010.92,28,1803.58,49,105244.71,8,small,596.9073636818408
26560.96,11304.36,52.33,4907.16,8256.28,15,1677.88,24,81199.42,1,small,525.5883441720861
28768.75,15202.58,55.19,9438.04,7714.8,21,1249.89,32,48711.62,7,small,534.7313456728364
23129.75,16030.37,68.8,2743.02,8326.82,18,1219.64,34,66045.32,8,small,545.3043471735868
20969.86,9063.13,63.5,6289.87,6614.44,19,1101.53,34,70300.08,4,small,553.1073486743371
46054.58,25469.4,70.71,12159.01,15480.96,24,1850.06,45,145454.24,9,small,588.5103651825913
16483.17,11938.41,54.54,4075.13,8108.0,12,1261.16,25,39096.48,6,small,491.75728864432216
24577.6,17812.99,56.85,3199.11,10543.85,19,1366.55,33,64083.64,11,small,527.4303501750876
23813.57,12779.19,58.27,6921.43,9351.35,17,1315.82,29,87342.75,5,small,541.9933516758379
65946.66,15750.18,81.41,37000.27,8830.11,38,1793.8,56,203213.42,9,medium,727.3473636818409
37281.1,12742.02,65.88,16924.16,8565.55,23,1573.92,38,48018.62,9,small,574.3633666833416
29326.01,9862.35,65.05,2044.2,6900.68,19,1540.01,35,55129.92,7,small,562.476368184092
121436.36,61184.58,83.08,52932.4,30943.84,66,1766.19,66,268288.75,13,medium,716.7403651825913
14574.84,10125.57,52.96,1545.1,5410.47,12,1128.97,20,36538.15,2,small,479.8402901450725
48954.74,29648.0,78.18,11474.51,13974.05,27,1844.33,48,264877.88,8,small,610.0433666833416
9356.96,5009.9,52.88,2398.16,3743.87,10,892.21,20,48885.23,1,small,497.8032916458229
16768.52,12565.94,50.31,4404.22,8535.98,19,877.84,19,44735.5,5,small,481.9362931465733
56202.84,30519.72,65.8,15107.17,18733.57,32,1800.32,46,145661.57,5,small,588.7393696848425
21666.44,15711.36,59.03,5335.51,10072.23,16,1387.07,27,79964.07,3,small,517.4263531765883
96407.88,33074.4,82.12,66767.28,12900.3,52,1975.55,76,585716.9,13,medium,760.266368184092
27028.16,16490.35,56.52,13613.63,8880.42,19,1478.28,31,64948.57,7,small,540.3693546773386
16064.47,10259.72,58.04,2819.72,6420.22,12,1340.16,22,34644.67,1,small,505.37929464732366
22065.09,12223.19,64.32,2246.63,6707.68,15,1391.79,31,77486.11,8,small,548.9223561780891
32052.87,10887.15,67.72,7323.55,5797.12,18,1712.67,32,66482.3,4,small,584.6023711855928
1433.11,915.4,30.31,68.57,781.49,4,317.76,1,4322.8,0,micro,355.98427213606806
44858.34,17345.08,68.96,7523.47,11344.72,27,1668.22,36,33963.35,7,small,558.4953726863432
7899.22,6248.94,42.47,1222.11,4577.27,7,1220.44,7,25036.33,3,small,444.04727363681843
18301.82,12652.33,60.17,5113.11,7339.32,12,1552.96,26,51876.86,3,small,508.56229614807404
20402.63,14779.82,60.72,3343.79,10056.67,12,1644.77,32,119465.81,6,small,537.1153576788394
27271.38,17206.47,59.58,9029.91,12977.29,16,1731.54,26,51438.14,6,small,526.7883591795899
48049.17,31807.82,68.18,14621.18,16073.34,29,1662.14,49,122694.86,7,small,561.9683741870936
30007.77,11144.13,68.78,3902.41,7483.6,19,1552.29,36,82003.13,9,small,588.491375687844
43830.31,11620.99,69.07,7368.82,6506.35,31,1425.24,47,98942.58,7,small,613.2393696848425
32984.5,23928.37,56.3,10567.44,13346.95,19,1702.05,31,89799.12,6,small,527.5213606803401
12603.62,6535.36,52.69,4765.1,3827.46,10,1205.32,17,51340.19,2,small,512.4652976488244
30309.21,8213.9,69.85,11251.4,5670.22,21,1442.31,48,243300.19,11,small,634.0423711855927
47202.36,19750.81,75.57,9763.91,10246.77,29,1629.6,42,98676.11,10,small,604.4853726863432
89781.81,22499.98,66.32,51056.41,14443.61,48,1823.43,48,146769.21,14,small,632.5283741870935
